Gene,PC1,PC2,group
GCC1,14.418771946733518,-0.5095321050008154,2
GCC2,-10.499268155647226,-0.30406500471511944,2
GCDH,-3.1206471706759245,-0.4494530705383164,2
GCET2,-6.03687140803499,0.5634900514828992,2
GCH1,-7.5329209114512254,1.1458004337216745,2
GCHFR,5.488048246981551,-0.056169886445222104,2
GCLC,2.7413923898200414,-0.42695753948335796,0
GCLM,5.362608809820882,-0.9907487609073707,2
GCM1,-7.639631539792496,-0.4308247621444427,2
GCN1L1,17.021368851332426,-0.04146431728564439,2
GCNT1,-2.2126357599813034,1.06808974685215,2
GCNT2,-2.886396831013254,-1.2464989634695176,2
Gcom1,-11.635976585717874,0.5082424401829447,2
GCSH,-9.94627958302673,0.721415347517071,2
GDAP2,-3.0682474081326654,0.5363764465164601,2
GDE1,10.794890743400058,-1.7766623521898903,2
GDF1,-10.804629419321532,-0.46851027867274286,2
GDF11,-9.699051539133968,-0.05084769224759706,2
GDF5OS,-10.77861273521914,-0.08583796196266552,2
GDF7,-14.651348208542807,0.043710306079156866,2
GDI2,28.581960165831592,-0.05780427118863223,2
GDPD1,2.4363452011534585,-2.0550164104892596,0
GDPD3,5.12146131583693,-2.621439927725803,0
GDPD4,-10.454814516528971,-0.3721522882099613,2
GDPD5,3.5917654347698744,-2.020051429481367,2
GEFT,-11.969236599521109,-0.274640543876813,2
GEM,-12.041107034240824,0.035853819195982045,2
GEMIN4,10.27440550238433,0.16544530779666286,2
GEMIN5,-7.8267535290184105,1.431094707794612,2
GEMIN6,5.732850845768155,0.2624583686604157,2
GEMIN7,-10.601910746108512,-0.2480998746211242,2
GEMIN8,-10.04949171427826,0.5924641276486106,2
GEN1,-10.913774122505512,-0.11698371466534792,2
GFER,-12.015591578152966,-0.27636613767174034,2
GFI1,1.4499757066247194,0.4632449645606018,2
GFI1B,-1.5631730693400678,-1.3435005598523755,2
GFM1,8.597635930615427,0.34326710045561265,2
GFM2,-12.283285110426949,0.5040550027705669,2
GFOD1,11.498896447318852,-1.0103080680791816,2
GFOD2,1.4861851229989496,-0.8488723530987365,2
GFPT1,-9.045657575682329,1.2132759698268634,2
GFRA2,-2.6086410325869296,-0.8757642029838104,2
GGA1,2.1359876468662136,-0.17050774037287175,2
GGA2,10.938619114608514,-0.5825433853786666,2
GGA3,0.21316519393436223,-0.29572245412914056,2
GGCT,1.0735979104094113,0.5919507161766243,2
GGCX,-12.278275620789477,0.40974663433640734,2
GGH,-6.679568550928071,0.22628136808130306,2
GGNBP2,10.817667319373182,1.2518521077431028,2
GGPS1,2.2416940798666625,0.06651375275389762,2
GGT1,-11.152658000862592,-0.06960640083276051,2
GGT2,-9.977363931000802,-0.5196437646450921,2
GGT3,-11.022786256844874,-0.2343145450096724,2
GGT3P,-11.235524710858803,-0.4485689089789341,2
GGT7,-13.243438772637809,0.06370731817322975,2
GGT8P,-13.451387606002953,0.022429433438737784,2
GGTA1,-12.272744473797458,-0.13003777691440035,2
GGTL3,-9.80368451880308,-0.696166049674275,2
GGTLC1,-11.772890045325475,-0.2303627054702977,2
GHDC,3.994310085962681,-0.4281848005132887,2
GHITM,27.76653944253599,0.5702197967544805,2
GHRHR,-10.646296677800237,-0.10283140424156445,2
GHRL,1.9768443042077497,-1.276327017418761,2
GIGYF1,-6.698020836786747,-1.2948804229325463,2
GIGYF2,-11.957390272119369,0.2646394235039076,2
GIMAP1,16.472314057723857,0.43096175429872796,0
GIMAP2,6.432135373504562,2.958819017834034,0
GIMAP4,34.83351823543749,1.238324325762001,2
GIMAP5,22.552619076846682,0.36378070190896955,2
GIMAP6,15.85639252098876,2.120758230195958,2
GIMAP7,20.292759992203962,0.5199077169048211,0
GIMAP8,21.81943985075809,-0.14714119823702165,2
GIN1,-0.9017893706165008,-0.522188110751827,2
GINS1,-11.905025239660414,-0.4347169876964407,2
GINS2,-8.749124806979399,0.4123810643331489,2
GINS3,-7.617784867110248,1.1515340652599209,2
GIPC1,6.12327070624549,-0.7917190121470531,2
GIT1,-0.12664481590524776,-1.4003547625897155,2
GIT2,0.7623461919969371,2.4193229688428706,2
GIYD1,-1.5781467726651555,-0.523027903460354,2
GIYD2,-11.148863899997815,0.10562648265904735,2
GJA5,-10.307467117394285,-0.5816592261330431,2
GJB1,-13.351730407408857,-0.08957134874632097,2
GJB6,-12.939685515871716,-0.05551100298082703,2
GJC1,45.48316812636983,-0.7151839393688204,1
GJC2,-6.33300727077061,-0.8044147127131903,2
GJC3,-11.939597095829242,0.22632940839820834,2
GK,9.011506242071537,0.1937320882236746,2
GK5,-2.9958372901204084,-1.286237931605201,0
GKAP1,-7.596970864935846,0.6848402359942385,2
GLA,16.350552084316767,-0.3064653790926332,2
GLB1,17.345440978891347,0.6502420793476045,2
GLB1L,-7.497702356900281,-0.2131719480412249,2
GLCCI1,-12.397383037369451,0.7474216232527553,2
GLCE,-3.411341059601253,1.2144683205081523,2
GLE1,3.6222195975189795,0.6191724372272865,2
GLG1,25.010769509536136,0.011589665839323356,2
GLI3,-11.00319704105854,-0.6489956538652893,2
GLI4,-10.705871703156985,-0.628625162704253,2
GLIPR1,20.0234178303094,1.7592950672552117,2
GLIPR2,35.11133046801671,-0.42739956452545236,0
GLIS3,-10.905891913545819,-0.2526583691791225,2
GLO1,10.490817697545621,2.3877027701129308,2
GLOD4,11.78829920321558,0.6568630099588547,2
GLRX,26.737121661917502,1.5634619166201429,2
GLRX2,-3.5903442113413155,1.0002512590194859,2
GLRX3,4.933827816009336,2.778385181353956,2
GLRX5,39.74515692142748,-1.4749426177369287,0
GLS,10.24806252268782,0.6359151696581863,2
GLS2,-11.899718622080563,0.27619428247126376,2
GLT1D1,0.8129661077558571,-1.1243962035217263,2
GLT25D1,19.81890214481149,-1.0405604985612187,2
GLT25D2,-10.32682830590682,-0.3404718272156576,2
GLT8D1,-0.5764330311202726,0.8801502365810575,2
GLTP,22.867294343532595,0.6205064372103591,2
GLTPD1,-3.5756149966824315,-1.0701765714257452,2
GLTSCR1,4.410295547243386,0.9787246624316914,2
GLTSCR2,41.40329463712401,0.4517532213177301,0
GLUD1,22.325794584950692,0.36016938151494693,2
GLUL,-6.328220726806305,0.26612972150894365,2
GLYAT,-12.5601349789669,-0.00586566532171741,2
GLYATL1,-12.145897371308154,-0.326520630928474,2
GLYCTK,-1.2067167563557017,-1.6518082571375272,2
gm127,-11.463314680833205,-0.47889352840972177,2
GM2A,6.512230386065504,-1.622322448882482,0
GMCL1,5.332334448714945,-0.6291316176695144,0
GMDS,7.606650202602768,0.12702664270345243,2
GMEB1,1.1906699541022798,-1.1529927717329358,2
GMEB2,12.322158483082264,-0.5657091297372664,2
GMFG,35.92886468090479,-0.24813945321170808,0
GMIP,19.78095422447628,-1.5524190093237393,2
GMNN,-10.340377395826373,0.8684301672013183,2
GMPPA,-1.0089920210230556,-0.7288966480375002,2
GMPPB,-0.9085973685476103,-0.08429193183582219,2
GMPR,21.453737051650943,-2.903809226985113,0
GMPR2,6.214692790770661,0.5017548119105419,2
GMPS,3.3326271004941086,1.8871851407941087,2
GNA11,-9.778204610158948,-0.49144062271173544,2
GNA12,-0.05094848425069389,-0.33177521483589195,2
GNA13,15.382259877584191,1.5600436755997062,2
GNA15,12.077968976994493,-0.7853753834943719,2
GNAI2,29.882493824485163,0.0297168581600836,2
GNAI3,12.05625610223108,0.29240457865183356,2
GNAL,-8.34170085990846,-1.3651299236038656,2
GNAO1,-12.290436496240362,-0.005661632013665465,2
GNAQ,-5.061682607207249,3.125915064944156,0
GNAS,12.466562699007644,0.5903894506899583,2
GNASAS,-12.650174332874618,-0.2927133054109108,2
GNAT1,-8.548279173116708,0.04721271041296436,2
GNAZ,-0.9218547726735458,-1.847021450735732,0
GNB1,28.37813313939872,0.6265420066219293,2
GNB1L,-2.878623449416268,0.13576970434124333,2
GNB2,10.238441711744125,-1.7071389582020287,2
GNB2L1,47.04384658254313,0.1520315688794759,1
GNB4,6.78046622508642,-2.3767467860866196,0
GNB5,-6.221880388868962,-0.37779128514537563,2
GNE,2.7902584460035884,1.693432213523488,2
GNG10,5.97069324227335,3.7986279281714235,0
GNG11,24.676545168847497,0.8816479335437054,0
GNG13,-11.366432269552465,-0.1321297209459602,2
GNG2,1.4552231659876582,5.4049298758570545,0
GNG5,5.226189721003319,1.9076740275707402,2
GNG7,5.796260335265947,-0.29678461081452107,2
GNG8,-2.5820321374488833,-0.8600067859761498,2
GNGT2,-0.8774270773943529,-0.3138444948962019,2
GNL1,8.226116257400712,-0.8978432522437875,2
GNL2,16.026672635678164,0.568129894552992,2
GNL3,4.934410543839213,1.3783423010625755,2
GNL3L,5.121669915849068,-1.0565769421613183,2
GNLY,19.76372933423046,0.6463419684790033,0
GNPAT,6.726569656292369,1.0857100432507254,2
GNPDA1,15.859972947894597,0.26519420933592414,2
GNPDA2,-4.9785758468165735,2.6966887628939746,2
GNPNAT1,3.338075405670677,-0.44347922085366914,2
GNPTAB,8.311160903070695,1.349822135970235,2
GNPTG,13.3383300016188,0.255364928150311,2
GNRH1,-5.759329273039934,-0.719729352253232,2
GNS,33.694863046794396,0.0528472697597739,2
GOLGA1,-4.336720198998797,0.14362618076460662,2
GOLGA2,0.3085117597847982,-0.5966785529175331,2
GOLGA2L1,-12.672740568214037,-0.0866731500459796,2
GOLGA3,16.92400505791339,-0.14123356043222474,2
GOLGA4,-5.304749426885388,1.6803504482006386,2
GOLGA5,7.610453234101476,1.037545158255577,2
GOLGA6,-11.999987151236994,-0.375554207048218,2
GOLGA6B,-13.964713587136591,0.08185060217631902,2
GOLGA7,6.025600290591696,0.21579098721140139,2
GOLGA7B,-10.157719853349043,0.006595969366423232,2
GOLGA8A,1.1697034026751811,-3.8135395413775277,0
GOLGA8B,1.5885104807924053,-0.057117947782731576,2
GOLGA8E,-12.176854787675424,0.0374145531898037,2
GOLGA9P,1.6283608791026998,-3.774184120625684,0
GOLGB1,9.25847002716991,-0.812700798563948,2
GOLIM4,-8.187998606936533,-1.1333462423121061,2
GOLM1,-5.782946645942373,0.21351554645766022,2
GOLPH3,13.769855275075924,1.6424588760864558,2
GOLPH3L,-0.050369972292894104,0.18958883221772432,2
GOLPH4,-8.831510241286555,0.5174195992261494,2
GOLT1A,-12.499562526606098,-0.13295475928375386,2
GOLT1B,-0.15923840486216737,2.6970437378202248,2
GON4L,10.82333472297405,-0.7934248298320782,2
GOPC,-0.47697799612571196,1.239751465617121,2
GORASP1,7.4024555306561926,-0.8293516491510325,2
GORASP2,9.39643507806855,1.0832133696889052,2
GOSR1,-7.2183092799520665,1.2588899040528443,2
GOSR2,-7.322480587772811,0.3209018754251818,2
GOT1,2.9660416387168964,0.7476067999062864,2
GOT2,13.16878946669884,-0.2070052638844567,2
GP1BA,4.894229305057965,-0.949444174741145,2
GP5,-5.893427241888723,-1.7586148142573876,2
GP6,0.598411738548388,-2.3689645253500045,0
GP9,26.733781351625826,-1.0853297597368574,0
GPA33,-3.340441242134394,0.4033283346627024,2
GPAA1,6.456526337808746,-1.2290687176731654,2
GPAM,-8.22458490708777,1.494829357183773,2
GPATCH1,-11.370121729308721,0.4149107012609427,2
GPATCH2,-11.308567894366949,0.35659997989409786,2
GPATCH3,2.522657795090088,-1.0537074550214072,2
GPATCH4,-5.370551435718999,0.05174313911826717,2
GPATCH8,-7.331822944660365,1.4786064426134424,2
GPBAR1,15.041435065960519,-0.6900683978062802,2
GPBP1,10.455520013734526,0.9653445665682012,2
GPBP1L1,5.3179748240830875,0.05342269868166754,2
GPC2,-5.32391529140625,-0.7123119677425324,2
GPC5,-11.699438453161633,-0.2724024684896124,2
GPC6,-0.6477539924585922,-0.35444177741163857,2
GPD1L,13.187335938224441,0.5564575434759262,2
GPD2,-12.454203136521096,0.5059065677300942,2
GPER,-9.133200108777794,-0.26213798739029953,2
GPHB5,-10.980776533633192,-0.34401760768201506,2
GPHN,-6.518342605300379,0.4517223955220743,2
GPI,15.197137764724044,-0.14111382990545387,2
GPKOW,6.100260543063896,-0.39500655831096376,2
GPM6A,-10.775835206654163,0.17315473726658476,2
GPN1,14.346178231231018,0.09250553767881581,2
GPN2,9.307456062596517,-0.28641468855166724,2
GPN3,2.176299354782924,0.4094808012282568,2
GPR101,-12.753870093283908,-0.14734004754878502,2
GPR108,11.165439712858657,-1.0593252686430665,2
GPR109A,2.1444705118278113,0.48361244126678,2
GPR109B,-0.512225634757697,-0.47282556559578975,2
GPR112,-11.484889671273192,-0.31246762344860796,2
GPR114,7.52790921447806,-0.3549705730688233,2
GPR116,-14.074053382447017,-0.035143314217219286,2
GPR124,-13.15764253625631,-0.3423853740557093,2
GPR125,-11.079766223724429,-0.47104035128198357,2
GPR126,-11.80777959010325,-0.17863284441972485,2
GPR128,-11.454435377959404,-0.46488068954531914,2
GPR132,3.356957190239417,-1.2651872397908432,2
GPR135,-12.831645315518102,-0.13961744348096472,2
GPR137B,4.2783096012004345,-0.01995414861894207,2
GPR141,-10.724882561588217,0.4265092749558476,2
GPR143,-10.70421082190998,-0.33249323066726105,2
GPR146,1.5075867090828687,-1.994873071355429,0
GPR148,-14.160641333132254,0.008424343016335378,2
GPR15,-13.197207856130797,-0.051336728873133654,2
GPR153,-10.378840342593003,-0.26428324683222293,2
GPR155,-12.167290841140979,-0.11338966057935916,2
GPR156,-9.456036667401396,-0.8149824989945966,2
GPR160,-1.3402243953409227,1.8616190925180247,2
GPR162,16.020176893652245,-0.8114833898819691,2
GPR171,-13.379029450908853,0.1935369977814785,2
GPR172A,6.19084977243483,-0.11052996788607389,2
GPR174,-12.936908746078451,0.20903099006615186,2
GPR175,6.130774280832145,-1.5174119041757,2
GPR176,-11.79416302280582,-0.16000693220662607,2
GPR177,1.5745005732836694,1.062944899148797,2
GPR18,4.225707129366271,2.211819134391312,2
GPR180,-2.963692509463929,-0.9620339659316798,2
GPR182,-10.616271036334156,-0.7869818608617418,2
GPR183,-6.154355397390909,1.761545811508474,2
GPR19,-9.723604861035373,0.7164900410670203,2
GPR20,-11.794403853772105,-0.02212662346765116,2
GPR27,-11.211713256990087,0.6188456704978932,2
GPR3,-12.104705897690673,-0.23929176376701172,2
GPR34,-9.05567327074658,1.5496425346902398,2
GPR35,-7.026061998533925,-0.656261411913169,2
GPR37,-12.78765121598754,0.012663494276987108,2
GPR44,-3.1743923662722358,-0.47045703034827346,0
GPR55,-6.0441435027364045,-0.07925447976629309,2
GPR56,20.49808004532343,0.709199266320372,0
GPR61,-12.19275425374313,-0.19763304167330664,2
GPR63,-7.536470205511826,-1.1190292316082657,2
GPR65,12.390856569860183,-0.22996390019598262,2
GPR68,-2.9340193863281976,0.9202144482616247,2
GPR77,-2.8148628762457757,-0.3567923616629621,2
GPR84,-7.456136953060794,-0.13566256916074987,2
GPR89A,-12.45420060532017,0.6821243454380775,2
GPR89B,-5.314749732175427,-0.7041200305881997,2
GPR89C,-6.942406398513114,0.47734887136777154,2
GPR97,3.1553782715394916,-1.1028805957170769,0
GPRASP1,-9.567944575096499,0.023161387164433007,2
GPRASP2,-11.919899913228232,0.4616899665558566,2
GPRC5B,-10.742748160822956,-0.5292088215269712,2
GPRC5C,-11.853350922649645,-0.18017530300017331,2
GPRIN3,-0.8838236515749551,-1.430454353606295,0
GPS1,4.931383822689522,-0.794848178395928,2
GPS2,12.365967056244411,-1.038107781981301,2
GPSM1,-1.0646543844502072,-0.6638977856499055,2
GPSM2,-10.858159111866508,1.0347523568955201,2
GPSM3,29.413056415953925,0.24523141743692328,2
GPT2,-7.390110426852046,-0.3611375465422955,2
GPX1,13.294321183463216,-0.5516138181653527,2
GPX3,-7.184779617947535,-0.4889614372417733,2
GPX4,27.759210914154803,-0.5023407721433458,2
GPX7,3.923254977045742,1.5692629692042366,2
GPX8,2.97620292803175,-3.4396925727214867,0
GRAMD1A,14.989692580317945,0.7159829787961302,2
GRAMD1B,-10.648388847172482,-0.03990282743905066,2
GRAMD3,-10.429522683334536,0.663124174290493,2
GRAMD4,2.2253880316509673,1.2529671980506025,2
GRAP,15.706288755801983,0.37450307168896807,2
GRAP2,8.255020407435346,-0.23442390242563355,2
GRASP,-3.3569104387752695,-0.5680362068186829,2
GRB10,-6.430393923846591,-0.4663189340814818,2
GRB14,-9.0009710285253,0.0854408437359954,2
GRB2,17.243128375243337,-0.7629272700873374,2
GREB1,-12.464520573452699,0.08184080142877173,2
GREM1,-10.779814462680825,-0.6030425291915277,2
GRHL1,-10.710189812571357,-0.11668200687516761,2
GRHL3,-11.995675923534685,-0.06954348668456546,2
GRIN2A,-10.279801208369554,-0.6310112720802513,2
GRIN2B,-12.142462873159808,-0.17092547559561666,2
GRIN2C,-13.13271114411525,-0.13204830746911608,2
GRINA,17.141836884011994,-1.8764708954422087,0
GRINL1A,-13.602665137597608,0.4959947707209385,2
GRIP1,-12.970669884753555,-0.3250517929185373,2
GRIP2,-10.824983378350543,-0.23971900477623323,2
GRIPAP1,4.686455094016137,-1.4324646338670242,2
GRK5,8.326215244333179,-0.549848598221064,2
GRK6,5.943182554185792,-0.5898626707315657,2
GRLF1,-13.231960143141302,0.16986466549986265,2
GRM2,-2.6544603016402903,-1.6779933495758195,2
GRM4,-12.68630983571595,-0.22015164589597563,2
GRM5,-12.439568713699192,0.008965581303612045,2
GRM7,-12.916906902891188,-0.13959097317080496,2
GRN,25.125471626913644,-0.6012898149125488,2
GRPEL1,3.57989214668286,1.1089628313128688,2
GRPEL2,6.428913402768522,1.168867565334665,2
GRSF1,10.93833149414555,0.3131695140360918,2
GRTP1,-12.41788760447301,0.11281068949874609,2
GRWD1,3.9837937152262164,-0.3453944329126911,2
GSDM1,-9.229965748416989,0.9701358984306953,0
GSDMB,4.359076904791009,-1.875007738234063,0
GSDMD,22.04748289372183,-0.9151995430483075,2
GSG1,-12.021281413760589,-0.19370638832478698,2
GSK3A,-11.522535975995412,0.008141915359553846,2
GSK3B,14.464941725082852,-1.6369633813851834,0
GSN,9.338886712055336,-1.7138166410179703,2
GSPT1,37.08767112575173,-1.0918795721281032,0
GSPT2,3.4200457105592483,0.6450647596232776,2
GSR,-1.998397416438554,-0.27052182581645806,2
GSS,-0.931404097136181,-0.4285615064726059,2
GSTA4,-12.00105442915586,0.4111652545099497,2
GSTK1,28.61748553058781,0.09068136541958567,2
GSTM1,-0.3438546875948073,0.3314413313049543,2
GSTM2,2.526448553597356,-0.4532639948883615,2
GSTM3,-4.812892840630842,0.2633205681652741,2
GSTM4,-10.561434465445565,0.8623377807134112,2
GSTO1,25.548159546705676,0.032204275860209505,2
GSTO2,-10.37036386596163,-0.18277575525195067,2
GSTP1,29.802940945207613,0.07446089555881613,2
GSTT1,-4.463388353081876,-0.6514561755584458,2
GSTTP2,15.284313688764488,-4.320017465110098,0
GSTZ1,-7.621922295622007,-0.4028757952076244,2
GTDC1,-5.428918617873151,0.5243984193139384,2
GTF2A2,16.66089376896998,1.6610453872137405,2
GTF2B,9.671759486154185,0.9238694492616056,2
GTF2E1,-1.6715488150253008,2.311489399541354,2
GTF2E2,17.26617541866853,0.7055694323860615,2
GTF2F1,10.92843555143897,-1.0794238270661787,2
GTF2F2,10.824127701026686,0.26559723498811205,2
GTF2H1,-0.6826416096663998,-0.4513224697335611,2
GTF2H2,-13.937465904542591,0.48893418699245816,2
GTF2H2B,-0.5892369381220373,1.7289969252197006,2
GTF2H3,-5.633596620158843,1.1860918614528566,2
GTF2H4,-1.2873383659729207,-1.1796076603544863,2
GTF2H5,13.459031020472517,0.8535601384962124,2
GTF2I,-9.807160639013151,-0.0724776219981043,2
GTF2IP1,3.1812968489843585,1.4603421800636942,2
GTF2IRD1,-10.812096142663195,-0.25505401695628277,2
GTF2IRD2,-12.115103413520588,0.03940046120806368,2
GTF2IRD2B,-4.604455146931754,0.22285669650035264,2
GTF2IRD2P,-3.8222810904854723,-0.2808535452725235,2
GTF3A,25.41631117600763,0.4800744856838028,2
GTF3C2,9.074683797392991,0.5964813157923815,2
GTF3C3,3.241382964366276,1.8820020438568243,2
GTF3C5,6.584724232805004,-1.0016084302871575,2
GTF3C6,5.80227567122856,1.4359743896066008,2
GTPBP1,-11.895216971139076,-0.2540555524727468,2
GTPBP10,-6.686484030981325,-0.9845433014091421,2
GTPBP2,-9.88553225530798,0.39168748455005975,2
GTPBP3,0.3561661374917703,0.034203509482660585,2
GTPBP4,15.071734272771025,0.5481341044645501,2
GTPBP5,-10.087858555913797,-0.5931803917889905,2
GTPBP6,21.367846174403795,-0.3323963252091949,2
GTPBP8,-0.7444205371442576,0.382224455462831,2
GTSCR1,-2.0872444809198054,0.1640491485111102,2
GTSE1,-9.40176011931608,0.19494196485164786,2
GTSF1,-3.4355677883569338,0.43617721324095426,2
GUCA1A,-10.96512611110341,-0.2574474464134064,2
GUCA1B,-11.411481099656458,0.19435242340551073,2
GUCA2A,-12.028818233024797,-0.002819570662982315,2
GUCY1A3,-3.2742743629023336,-0.400903908517047,2
GUCY1B3,-9.419843894453605,-1.6651806071518567,0
GUCY2E,-10.050974912912865,-0.2638263456249149,2
GUF1,-7.411959898043997,0.13654394421583085,2
GUK1,37.97707599806854,-1.019320407625128,0
GUSB,14.82220915597416,-0.24428183264036984,2
GUSBL1,3.8969943749037776,-0.13567687157664773,2
GUSBL2,-0.5982691880254031,-1.9343827513964509,0
GVIN1,24.11226447939435,-1.609090427408729,0
GXYLT1,0.012012633216377753,1.1433303706698132,2
GYG1,19.481961508077006,0.5527923001491071,2
GYG2,-11.526318544490076,-0.29200777278291634,2
GYPB,7.589780984571965,-2.423962894429491,0
GYPC,23.164796550287424,-0.3757110390504375,2
GYPE,0.08509052187641565,-1.491240205008142,2
GYS1,-9.031485686119451,-0.06501036172213516,2
GZF1,-12.710326861418661,0.34125390576907155,2
GZMA,25.423102114090625,1.2174448672942966,2
GZMB,23.689086167266037,0.7369000713753954,0
GZMH,24.39725693061082,0.4310300848551207,0
GZMK,19.381914798757983,1.655271727612388,2
GZMM,1.8732425299878783,0.038500590583360174,2
H1F0,9.712819635601585,-1.220521367914906,2
H1FX,11.743438700340475,-1.3344409398893995,2
H2AFJ,6.551587647929404,-0.7122857725382314,2
H2AFV,-10.923677575984287,0.20143009120372327,2
H2AFX,-8.211527634561543,0.026833150791994085,2
H2AFY,20.826886759202996,0.6179601627842203,2
H2AFY2,1.0845973468287216,-0.3815478206939855,2
H2AFZ,28.925948663842448,1.6289620478293678,2
H2BFM,-12.52100499779965,-0.12264091067662164,2
H3F3A,47.2357396583115,-0.08085708604210479,1
H3F3B,21.512785386650464,-0.19146427101082314,2
H6PD,0.21286242590119425,-1.661791903874118,2
HAAO,-9.29040689501326,-0.5101070832179252,2
HABP4,-3.263635787766062,0.9198077081504816,2
HACE1,-6.145023511512835,-0.43961755147251935,2
HACL1,9.874043462420813,0.7790728638922831,2
HADH,8.18738681045461,1.2039438441596695,2
HADH2,2.814781672288682,-0.10838981771842518,2
HADHA,7.337788486476588,-1.0988518480316507,2
HADHB,7.9911560733122,1.3766485257434762,2
HAGH,20.722821625282588,-0.5595317104603854,0
HAGHL,-10.448461186965613,-0.2528377881885659,2
HAL,3.935123357066109,0.46853911344197186,0
HAMP,-12.379023492048487,-0.3756888817831478,2
HAND2,-10.412262842256084,-0.4848099765409053,2
HAO1,-13.46119808947477,0.20328701571986485,2
HAPLN2,-10.687867372469821,-0.22140658558241236,2
HAR1A,-11.141490094243172,-0.4236589679199516,2
HAR1B,-12.29921802501979,-0.037780457019437344,2
HARBI1,-10.882449337081068,0.5529196721086331,2
HARS,14.639294433823892,-0.3100659470347902,2
HARS2,13.264786458883947,0.21201254349559076,2
HAS2AS,-11.794147236974492,-0.4143567525509419,2
HAS3,-12.888088426058943,0.26684729204439805,2
HAT1,-0.052365024672729826,1.4535425863400864,2
HAUS4,11.634969387132355,0.167035930667856,2
HAUS5,-12.111901018358813,0.7669632142070222,2
HAUS8,-5.151482178101944,0.027879038129597866,2
HAVCR2,19.358061371721092,0.07905099258461784,2
HAX1,0.600343808925097,0.7781687744119514,2
HBA1,45.438725261052454,-0.07550475165461203,1
HBA2,47.512400989198404,-0.022645615173225952,1
HBB,47.636972839247406,-0.19791214226050727,1
HBBP1,-10.926946377055694,-1.0960373420751348,2
HBD,17.192256217367145,-1.948801889819355,0
HBE1,-0.20065914212185176,-1.5049717797030366,0
HBEGF,-8.89108381548633,0.18694448870126254,2
HBG1,43.00690243077309,-0.47757434827528805,0
HBG2,43.794350486807225,-0.43773513113108814,0
HBM,33.41984635837945,-1.550965833024933,0
HBP1,12.428233751187527,1.3063294136472479,2
HBQ1,30.63239740029501,-1.8463099829737777,0
HBS1L,-9.353390039271174,-0.26268850829546114,2
HBXIP,21.47807767928937,1.5680776536204246,2
HBZ,-2.407523637562639,-0.9727562347160963,0
HCCA2,9.515160133244242,-1.35778451090029,2
HCCS,-2.7416091299158425,0.3584886346686939,2
HCFC1R1,7.417580700607197,-0.5609925229549708,2
HCFC2,-4.39663269450852,0.29815838438966363,2
HCG18,-11.91901466340805,0.27896488044505063,2
HCG26,-4.950925344620635,-0.3845138527117718,2
HCG27,10.253194931091326,-0.6730421243904043,0
HCG2P7,15.521419541966248,-1.1999293996206915,2
HCG3,-11.592637546584305,-0.32089843563778403,2
HCG4,10.279303457344751,0.032417489986553874,2
HCK,28.03147357012697,-0.1798887210267406,2
HCLS1,36.860711519718755,0.13702363556157834,0
HCN2,-12.156024716458443,0.26051894428045047,2
HCN3,-10.22343311675303,-0.09336938835447055,2
HCN4,-5.48835900032213,-0.25944682901767535,2
HCP5,28.953892720728792,0.8024405290399216,2
HCST,27.630859235135187,0.1428409071097027,2
HDAC1,25.878639210506787,1.0142670143042785,2
HDAC10,-13.491321492953976,-0.02037680788474853,2
HDAC11,-9.789731580081769,-0.5510838664113161,2
HDAC2,1.310686471461395,0.3375518542806766,2
HDAC3,14.535505430850465,-0.22430256595153253,2
HDAC4,6.444442542917896,-0.1623649642844117,2
HDAC5,-11.607339206310067,-0.0829355500139483,2
HDAC6,5.127345437327654,-1.333068225030536,2
HDAC7,3.8311539975110125,-1.421634579817459,2
HDAC7A,2.2048377262262333,-1.792617986600758,2
HDAC8,-11.588352521072437,0.40633583096973014,2
HDAC9,-10.971551748891956,-0.23363186343915374,2
HDC,5.470067362105023,-1.8559971078915627,0
HDDC2,18.458368672850764,1.090422795863861,2
HDDC3,6.469438459940761,0.3093846309121791,2
HDGF,17.10936548009354,-2.0790493950754603,0
HDGF2,-3.66149990689239,-0.8723106845049179,2
HDGFL1,-12.09887202599262,-0.2809877692233226,2
HDGFRP3,-12.29407901137671,0.6603614385655329,2
HDHD1A,5.471252984851079,0.36142135870378606,2
HDHD2,12.786415649878572,-0.08836533603823261,2
HDHD3,2.285644604865612,-0.5484950169471653,2
HDLBP,-11.452639313459692,-0.18616074796060492,2
HDX,-11.482922617065908,-0.30311598012680513,2
HEATR1,8.694527796689517,-0.206375162019787,0
HEATR2,2.8248915110934387,0.3050651072219733,2
HEATR3,-0.6158494959042167,-2.410025652541843,0
HEATR5A,-3.8935297927507695,-1.0630023218969054,0
HEATR5B,5.191773141353595,2.343341352040085,2
HEATR6,0.1093855407148692,-0.8682535602412988,2
HEATR7A,-12.797537393463172,-0.1224900262269261,2
HEBP1,17.703749515502135,-0.4490183541911825,2
HEBP2,21.71843196694039,0.6404339009685308,2
HECA,14.410832785556408,0.5792787894676543,0
HECTD1,10.491040708740641,2.4139766597467567,2
HECTD2,-2.2188640668602813,-3.0267099392993906,0
HECTD3,3.2492431317441275,-1.2223717923314406,2
HECW2,-1.29380106830139,-0.9523857975096536,0
HEG1,-0.797565804083407,0.9883496824390142,2
HELB,-8.784715813499142,0.15962544622676686,0
HELLS,-11.032756273309413,-0.05918020864310106,2
HELQ,-2.8655979480595706,1.2559294952540736,2
